customer,role,region,department,source,description,job_url,posted_date,employment_type,high_level_department
Quilter,Mechanical Engineer at APQS Iowa,Unknown,General,Guns.com.hk,"Mechanical Engineer job at APQS. Iowa.  Are you a naturally curious entry-level mechanical engineer who�s motivated and looking to support a team with innovative ideas? If so, read on!  About Us  For over 30 years, APQS has been an industry leader in the longarm quilting market. APQS is renowned for its product quality and intuitive product solutions that enrich the quilting experience.  About the Role  APQS is seeking a mechanical engineer with a strong background in engineering principles, a k",https://guns.com.hk/career/job/mechanical-engineer-at-apqs-iowa-c3FGeHBpY0FwYjBYNGtCaDZOcXhISk4rbVE9PQ==?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-15T00:00:00.000Z,Full-time,Other
Quilter,Fabric Procurement Specialist,Quitman,General,Learn4Good,"Location: Quitman  Love color and fabric? Put your creative skills to work!  If you have an eye for color and love the hunt for that perfect fabric, this is the position for you! As part of our Production Team, this position locates the right fabric for use in our projects. They then work with our inventory ordering specialist to order the fabrics that keep our cutters moving. This person must have a good eye for fabric color, value, and hue.  Prints and movement are also very important. This pe",https://www.learn4good.com/jobs/texas/manufacturing/4161755893/e/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-18T00:00:00.000Z,Full-time,Other
Quilter,Museum Director,La Conner,General,SimplyHired,"Position Overview  The Pacific Northwest Quilt & Fiber Arts Museum (PNQFAM) is an institution offering comprehensive and inspiring exhibitions and educational programs in all fiber arts. Recognized as a premiere source for research, the Museum�s mission is to promote and preserve all fiber art traditions.  Diverse exhibits of both modern and traditional work are presented on a rotating schedule in the Museum�s home, the historic Gaches Mansion, in the beautiful waterfront town of La Conner locat",https://www.simplyhired.com/job/b5aIxbs8degB0Mq6kLB9RZNEGt-ZC6b4sJ2VillbdsHIdRmXIHBFnQ?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-24T00:00:00.000Z,Full-time,Other
Quilter,"Industrial Sewing Machine/Quilter Operators and Technicians at Elevate Textiles Greenville, SC",Greenville,Operations & Manufacturing,Iceman Refrigeration HVAC Contractor,"Industrial Sewing Machine/Quilter Operators and Technicians job at Elevate Textiles. Greenville, SC. Industrial Sewing Machine/Quilter Operators and Technicians  Safety Components is a global market leader in technology driven fabric solutions for first responders, military, outdoor, and other high-performance textiles. An Elevate Textiles company, Safety Components, has been manufacturing textile fabrics for over 100 years at our plant in Greenville, South Carolina.  OPERATORS: � Operates a mul",https://icemanrefrigeration.ca/wp-job/job/industrial-sewing-machinequilter-operators-and-technicians-at-elevate-textiles-greenville-sc-em5DTTF4L3gySXUycUwyN00rZ2lMYkVKc2c9PQ==?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-08T00:00:00.000Z,Full-time,Operations & Admin
Quilter,"Retail Associate - Fun and Fabulous Quilt Shop at Tiny Apple Fabric and Crafts Anoka, MN",Anoka,Operations & Manufacturing,Compass,"Retail Associate - Fun and Fabulous Quilt Shop job at Tiny Apple Fabric and Crafts. Anoka, MN. Job Description  Job Description  Join Our Team at Tiny Apple Fabric & Crafts!  Do you love fabric, crafting, and helping others find their creative spark? Tiny Apple Fabric & Crafts is the go-to spot for sewists and crafters in downtown Anoka�and we�re looking for someone awesome to join our team!  We�re a small, crafty crew, and we�re currently hiring for a Retail Associate . If you�re passionate abo",http://www.compass-truganina.com.au/office/job/retail-associate-fun-and-fabulous-quilt-shop-at-tiny-apple-fabric-and-crafts-anoka-mn-bXRWdlFXM3hmM1dWZE1tbWViYWNzQ2pPU3c9PQ==?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-20T00:00:00.000Z,Full-time,Operations & Admin
Quilter,RCC Senior Asset Manager (Bridge/Balance Sheet),Washington,General,LinkedIn,"Location: Hybrid in footprint preferred, but open to remote outside of footprint  M&T Realty Capital Corporation is a wholly-owned subsidiary of M&T Bank. As a full-service mortgage banking company, we specialize in providing competitive financing nationwide for commercial real estate.  Overview:  The primary function of this position is the servicing and asset management of multifamily loans originated by M&T Realty Capital Corporation for Fannie Mae, Freddie Mac, FHA/GNMA, Life Companies and o",https://www.linkedin.com/jobs/view/rcc-senior-asset-manager-bridge-balance-sheet-at-m-t-bank-4278508500?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-31T00:00:00.000Z,Full-time,Other
Quilter,Portfolio Management Lead,Washington,Investment Management,LinkedIn,"Portfolio Management Lead  District of Columbia, DC  Washington County, District of Columbia, United States  Job Type: Remote � * Must be able to travel locally for facility inspections and project execution. **  Salary Range: $135,000.00 - $150,000.00 Annually  Caladwich Consulting, LLC is a Service-Disabled Veteran-Owned Small Business (SDVOSB), HUBZone and 8(a) certified company that provides a range of services for the federal government. Our core capabilities include Information Technology ",https://www.linkedin.com/jobs/view/portfolio-management-lead-at-caladwich-consulting-llc-4277218411?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-28T00:00:00.000Z,Full-time,Finance & Advisory
Quilter,"Chicago, New York, Washington, DC - Investment Management - Financial Institutions Midlevel or Senior Associate",Washington,IT,LinkedIn,"Job Description:  Morgan Lewis, one of the world�s leading international law firms, is seeking a midlevel or senior associate with 4-8 years of experience to join our Investment Management practice. This will be a specialty slot within Financial Institutions focused on regulation, compliance, and enforcement matters dealing with Commodity Futures Trading Commission (CFTC) and other federal financial agencies.  Morgan Lewis is not currently accepting resumes from search firms for this position. I",https://www.linkedin.com/jobs/view/chicago-new-york-washington-dc-investment-management-financial-institutions-midlevel-or-senior-associate-at-morgan-lewis-bockius-4276868115?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-01T00:00:00.000Z,Full-time,IT
Quilter,Multifamily Asset Manager,Bethesda,Investment Management,LinkedIn,"As a Real Estate Analyst/Senior Analyst, you will support our operational, strategic, and investment decisions by: � Reviewing and analyzing financial statements, rent rolls, and capital expenditure budgets � Researching and evaluating economic, demographic and real estate market data � Leading conference calls and on-site meetings with property management partners � Conducting property site inspections and market tours (travel may be required) � Creating financial analyses, including operating ",https://www.linkedin.com/jobs/view/multifamily-asset-manager-at-veritas-partners-4259885422?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T00:00:00.000Z,Full-time,Finance & Advisory
Quilter,Investment Portfolio Analyst,McLean,Investment Management,Careers - ICIMS,"External Description  Investment Portolio Analyst  The Air Line Pilots Association, International (ALPA), the largest airline pilot union in the world and the largest non-governmental aviation safety organization in the world (representing over 79,000 pilots at 42 U.S. and Canadian airlines) seeks an experienced Investment Portfolio Analyst for our McLean, Virginia, office. The Investment Portfolio Analyst gathers and organizes, in a timely manner, a great deal of data and inputs it into the Ass",https://jobs-alpa.icims.com/jobs/1563/investment-portfolio-analyst/job?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-31T00:00:00.000Z,Full-time,Finance & Advisory
Quilter,Senior Business Development Coordinator (Investment Management and Tax),Washington,Investment Management,LinkedIn,"Akin Gump Strauss Hauer & Feld LLP is a leading international law firm with more than 900 lawyers in offices throughout the United States, Europe, Asia and the Middle East. We are currently seeking a Senior Business Development Coordinator in our Marketing department, reporting directly to the Senior Business Development Manager.  The position can reside in the New York, Washington DC, or Dallas offices with hybrid work capabilities, and will be responsible for meeting the practice and business ",https://www.linkedin.com/jobs/view/senior-business-development-coordinator-investment-management-and-tax-at-akin-gump-strauss-hauer-feld-llp-4268578184?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-22T00:00:00.000Z,Full-time,Finance & Advisory
Quilter,Financial Services - Wealth and Asset Management - Tax Manager,Arlington,Finance,LinkedIn,"Location: Anywhere in country.  At EY, we�re all in to shape your future with confidence.  We�ll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world.  EY is a leader in serving the global financial services marketplace and the only professional services firm with a separate business unit dedicated to the financial services industry � the Financial Services Organization (FSO). Our fo",https://www.linkedin.com/jobs/view/financial-services-wealth-and-asset-management-tax-manager-at-ey-4260728765?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-30T00:00:00.000Z,Full-time,Finance & Advisory
Quilter,MFO Wealth Planner - CFP,Washington,Financial Planning & Wealth Management,LinkedIn,"Judson Group has been retained by a premier, independent, and award-winning multi-family office and private investment firm that is redefining the way wealth is experienced. With a commitment to exceptional client outcomes, our client is on a mission to fully optimize both life and wealth�ensuring that every financial decision aligns with a client�s deepest values and long-term vision.  We're searching for a sophisticated, polished MFO Wealth Planner (CFP) with deep expertise in complex financia",https://www.linkedin.com/jobs/view/mfo-wealth-planner-cfp-at-judson-group-4271375768?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-24T00:00:00.000Z,Full-time,Finance & Advisory
