rating,review_text,customer
3,The call today was to clear up a withdrawal procedure.  The advisor was very helpful but I do find it quite difficult with online things!,True Potential
5,"Lauren was friendly, professional and helped with my query in minutes.  Thank you ",True Potential
4,The staff are always very helpful and willing to take as long as you need to properly understand what�s being discussed.,True Potential
5,Excellent communication and very helpful.  Ayva was very professional and friendly.  Amazing that I was able to phone before work as the telephone lines open at 7am ,True Potential
5,Always keep you informed & very friendly service ,True Potential
5,they are always helpful and always answer your questions promptly. Never had a problem and always perform well and complete on their promises.,True Potential
5,"The lady I spoke to was knowledgeable, extremely polite. She took her time and didn�t rush. I felt as though I was satisfied when the conversation was over. An overall good experience.",True Potential
5,All relevant information was explained in a way I could understand. Very pleasant and helpful staff.,True Potential
5,very helpfull staff,True Potential
4,"Very well run company, and keep me informed ",True Potential
5,Great help and patience taking me through the download process. ,True Potential
5,Very helpful as always ,True Potential
5,I needed help transferring a pension . So I called True Potential and they guided me through the process quickly and successfully.  I really can�t that True Potentials staff enough on how good and understanding my request and helping every step of the way.,True Potential
5,Quick and pleasant responses to my requests. ,True Potential
5,The online chat response to my question was immediate. An excellent was to communicate without having to wait via the normal secure messaging service. Alex was very polite and friendly. Thank you. ,True Potential
2,Advisor was unable to help me with my Income Tax query,True Potential
5,"I was called by Misba Afzal from True Potential regarding my request to transfer in a small ex company pension amount to my pension with TP. She was extremely, professional, helpful, friendly and personable. Thank you.",True Potential
5,Very quick and easy chat interaction,True Potential
5," I have had a couple of calls recently relating to my  pension and updating my beneficiaries.  I booked an online meeting using the app which was easy to do . Both times my appointments rang me on time . I spoke to Jack and James who were very understanding of what I wanted and gave genuine support throughout ,with kindness and acknowledgement, and explained all information thoroughly in a way I understood .A very good service with the outcome I wanted done in a very professional manner. ",True Potential
